CONTENTS,END_PRD_DE,FULL_PATH_ID,ITEM03,LINK_URL,MT_ATITLE,ORG_ID,ORG_NM,QUERY,REC_TBL_SE,STAT_DB_CNT,STAT_ID,STAT_NM,STRT_PRD_DE,TBL_ID,TBL_NM,TBL_VIEW_URL,VW_CD,_keyword
시군구별 표준화율 조율표준오차 조율 표준화율표준오차 응답자수 강남구 종로구 금정구 동구 부산진구 북구 연제구 중구 해운대구 수성구 계양구 옹진군 광산구 남양주시 여주시 하남시 광명시 중원구 상록구 안성시 안양시 의왕시 송탄 청송군 경상남도 고성군 양산시 함안군 동부 강서구 용산구 강서구 북구 군위군 울산광역시 남구 중구 고양시 동두천시 처인구 평창군 충청북도 논산시 천안시 서북구 전북특별자치도 군산시 무주군 임실군 전라남도 구례군 영광군 완도군 함평군 경주시 의성군 포항...,2025,F > F_001 > F_001_002 > F_001_002_002,"○ 정의: 의사에게 당뇨병을 진단받은 30세 이상의 분율(%) ○ * : 변동계수(coefficient fo variation) 25-50%, ** : 변동계수 50% 이상 ○ 2023년부터 ＂군위군＂ 관할구역 변경: (기존) 경상북도 -> (변경후) 대구광역시",http://kosis.kr/statHtml/statHtml.do?orgId=177&tblId=DT_DIA_DOCTOR,보건 > 지역사회건강조사 > 이환 및 의료이용 > 당뇨병,177,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2008,DT_DIA_DOCTOR,시·군·구별 당뇨병 진단 경험률(30세 이상),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=F.1;F_001.2;F_001_002.3;F_001_002_002.4;,MT_ZTITLE,지역사회건강조사
시도별 조율표준오차 표준화율 응답자수 표준화율표준오차 조율 서울특별시 대전광역시 강원특별자치도 충청북도 전라남도 경상남도 대구광역시 광주광역시 전북특별자치도 부산광역시 세종특별자치시 충청남도 인천광역시 경기도 경상북도 울산광역시 제주특별자치도,2016,F > F_001 > F_001_002 > F_001_002_002,"해당 문항은 2017년부터 조사하지 않음 의사에게 당뇨병을 진단받은 30세 이상 사람 중 최근 1년 동안 한 달에 1회 이상 술을 마신 적이 있는 사람의 분율(%)로 정의한다. 해당지표의 경우 당뇨병 진단 경험자로 분모를 제한하여 산출하므로, 통계의 안정성을 위하여 시·군·구 단위 지표결과는 산출하지 않음",http://kosis.kr/statHtml/statHtml.do?orgId=177&tblId=DT_DIA_DOCTOR_DR,보건 > 지역사회건강조사 > 이환 및 의료이용 > 당뇨병,177,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2008,DT_DIA_DOCTOR_DR,시·도별 당뇨병 진단 경험자(30세 이상)의 월간음주율,https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=F.1;F_001.2;F_001_002.3;F_001_002_002.4;,MT_ZTITLE,지역사회건강조사
시도별 조율 표준화율 표준화율표준오차 조율표준오차 응답자수 경기도 경상북도 강원특별자치도 서울특별시 대구광역시 광주광역시 충청남도 전북특별자치도 인천광역시 충청북도 부산광역시 울산광역시 전라남도 경상남도 세종특별자치시 대전광역시 제주특별자치도,2025,F > F_001 > F_001_002 > F_001_002_002,"○ * : 변동계수(coefficient fo variation) 25-50%, ** : 변동계수 50% 이상 ○ 정의: 의사에게 당뇨병을 진단받은 30세 이상 사람 중 최근 1년 동안 음주한 사람 중에서 남자는 한 번의 술자리에서 7잔 이상(또는 맥주 5캔 정도), 여자는 5잔 이상(또는 맥주 3캔 정도)을 주 2회 이상 마시는 사람의 분율(%) ○ 해당 지표는 ＂30세 이상 당뇨병 진단 경험자＂로 분모를 제한하여 산출하므로, 통계의 안정성을 위하여 시·군·구 단위 결과를 산출하지 않음",http://kosis.kr/statHtml/statHtml.do?orgId=177&tblId=DT_DIA_DOCTOR_HIGH,보건 > 지역사회건강조사 > 이환 및 의료이용 > 당뇨병,177,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2008,DT_DIA_DOCTOR_HIGH,시·도별 당뇨병 진단 경험자(30세 이상)의 고위험음주율,https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=F.1;F_001.2;F_001_002.3;F_001_002_002.4;,MT_ZTITLE,지역사회건강조사
시도별 표준화율표준오차 응답자수 조율 조율표준오차 표준화율 부산광역시 대구광역시 전북특별자치도 서울특별시 광주광역시 울산광역시 전라남도 강원특별자치도 경상북도 인천광역시 세종특별자치시 경기도 충청남도 경상남도 대전광역시 제주특별자치도 충청북도,2016,F > F_001 > F_001_002 > F_001_002_002,"의사에게 당뇨병을 진단받은 30세 이상 사람 중 현재흡연자(＂매일 피움＂ 또는 ＂가끔 피움＂)의 분율(%)로 정의한다. 해당지표의 경우 당뇨병 진단 경험자로 분모를 제한하여 산출하므로, 통계의 안정성을 위하여 시·군·구 단위 지표결과는 산출하지 않음 해당 문항은 2017년부터 조사하지 않음",http://kosis.kr/statHtml/statHtml.do?orgId=177&tblId=DT_DIA_DOCTOR_SM,보건 > 지역사회건강조사 > 이환 및 의료이용 > 당뇨병,177,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2008,DT_DIA_DOCTOR_SM,시·도별 당뇨병 진단 경험자(30세 이상)의 현재흡연율,https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=F.1;F_001.2;F_001_002.3;F_001_002_002.4;,MT_ZTITLE,지역사회건강조사
시군구별 조율표준오차 표준화율표준오차 응답자수 표준화율 조율 강동구 관악구 광진구 동래구 사상구 중구 서구 세종특별자치시 고양시 일산서구 과천시 완주군 고령군 선산 성남시 권선구 단원구 수지구 동해시 양구군 양양군 화천군 음성군 충청남도 보령시 태안군 홍성군 전북특별자치도 임실군 장수군 고흥군 목포시 완도군 진도군 화순군 경상북도 경주시 봉화군 김해시 남해군 진해 산청군 함양군 합천군 서귀포시 서부 금천구 도봉구 성동구 성북구 중구 남구 달서구 군위군 계양구 남동구 광주...,2025,F > F_001 > F_001_002 > F_001_002_002,"○ 정의: 의사에게 당뇨병을 진단받은 30세 이상 사람 중 최근 1년 동안 눈 검사(안저검사)를 받은 적이 있는 분율(%) ○ * : 변동계수(coefficient fo variation) 25-50%, ** : 변동계수 50% 이상 ○ 2023년부터 ＂군위군＂ 관할구역 변경: (기존) 경상북도 -> (변경후) 대구광역시",http://kosis.kr/statHtml/statHtml.do?orgId=177&tblId=DT_DIA_EYE,보건 > 지역사회건강조사 > 이환 및 의료이용 > 당뇨병,177,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2008,DT_DIA_EYE,시·군·구별 연간 당뇨성 안질환 합병증검사(안저검사) 수진율(30세 이상),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=F.1;F_001.2;F_001_002.3;F_001_002_002.4;,MT_ZTITLE,지역사회건강조사
시군구별 조율표준오차 표준화율 응답자수 표준화율표준오차 조율 동대문구 서초구 사상구 사하구 수영구 해운대구 달서구 인천광역시 광주광역시 광산구 북구 대덕구 동구 중구 고양시 포천시 수정구 장안구 팔달구 안성시 기흥구 횡성군 단양군 옥천군 증평군 논산시 서산시 홍성군 완주군 전주시 정읍시 무안군 영암군 해남군 고령군 문경시 영천시 청송군 경상남도 하동군 제주시 강남구 광진구 금천구 송파구 강서구 금정구 서구 중구 부평구 연수구 동구 덕양구 과천시 동두천시 중원구 수원시 권...,2025,F > F_001 > F_001_002 > F_001_002_002,"○ * : 변동계수(coefficient fo variation) 25-50%, ** : 변동계수 50% 이상 ○ 2023년부터 ＂군위군＂ 관할구역 변경: (기존) 경상북도 -> (변경후) 대구광역시 ○ 정의: 의사에게 당뇨병을 진단받은 30세 이상 사람 중 최근 1년 동안 스틱검사를 제외한 정밀소변검사(미세단백뇨검사)를 받은 적이 있는 분율(%) ○ 해당 문항은 2008년부터 조사를 실시하였으나, 2011년 문항 변경으로 2008-2010년 시계열 단절이 발생",http://kosis.kr/statHtml/statHtml.do?orgId=177&tblId=DT_DIA_KIDNEY,보건 > 지역사회건강조사 > 이환 및 의료이용 > 당뇨병,177,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2011,DT_DIA_KIDNEY,시·군·구별 연간 당뇨성 신장질환 합병증검사(미세단백뇨검사) 수진율(30세 이상),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=F.1;F_001.2;F_001_002.3;F_001_002_002.4;,MT_ZTITLE,지역사회건강조사
시군구별 표준화율 응답자수 조율표준오차 조율 표준화율표준오차 마포구 송파구 용산구 서구 수영구 달성군 양주시 고성군 원주시 인제군 하남시 중원구 영통구 만안구 오산시 처인구 의왕시 남양주 풍양 횡성군 예산군 군산시 나주시 구미시 성주군 울진군 의성군 청도군 산청군 의령군 제주특별자치도 성북구 남구 사하구 해운대구 중구 사상구 동구 청원군 충청남도 도봉구 성동구 영등포구 부산진구 중구 대구광역시 수성구 인천광역시 부평구 옹진군 세종특별자치시 원미구 수원시 시흥시 안양시 기...,2025,F > F_001 > F_001_002 > F_001_002_002,"○ 2008년 산출식:(현재 인슐린 주사,당뇨병약(경구용 혈당강하제)을 당뇨병 치료를 위한 혈당조절 방법으로 사용한다고 응답한 사람의 수*100)/당뇨병을 지금까지 한 번이라도 앓은 적이 있는 사람의 수 ○ * : 변동계수(coefficient fo variation) 25-50%, ** : 변동계수 50% 이상 ○ 정의: 의사에게 당뇨병을 진단받은 30세 이상 사람 중 혈당을 관리하기 위해 인슐린 주사 또는 당뇨병약(경구혈당강하제)을 치료 받고 있는 분율(%) ○ 2023년부터 ＂군위군＂ 관할구역 변경: (기존) 경상북도 -> (변경후) 대구광역시",http://kosis.kr/statHtml/statHtml.do?orgId=177&tblId=DT_DIA_TREAT,보건 > 지역사회건강조사 > 이환 및 의료이용 > 당뇨병,177,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2008,DT_DIA_TREAT,시·군·구별 당뇨병 진단 경험자(30세 이상)의 치료율,https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=F.1;F_001.2;F_001_002.3;F_001_002_002.4;,MT_ZTITLE,지역사회건강조사
시군구별 응답자수 표준화율 표준화율표준오차 조율 조율표준오차 강동구 동작구 송파구 용산구 중구 대구광역시 수성구 울주군 일산서구 중원구 양구군 철원군 영동군 서산시 예산군 태안군 강진군 목포시 소사구 원미구 광명시 광주시 안성시 평택시 삼척시 춘천시 흥덕구 연기군 남원시 완주군 전주시 전라남도 구례군 나주시 무안군 보성군 완도군 경상북도 구미시 성주군 영양군 포항시 북구 고성군 통영시 제주시 강남구 동대문구 성동구 부산진구 해운대구 남구 계양구 대전광역시 남구 가평군 성...,2025,F > F_001 > F_001_001 > F_001_001_009,○ 정의: 평소에 본인의 건강이 ＂매우 좋은＂ 또는 ＂좋은＂이라고 응답한 분율(%) ○ 2023년부터 ＂군위군＂ 관할구역 변경: (기존) 경상북도 -> (변경후) 대구광역시,http://kosis.kr/statHtml/statHtml.do?orgId=177&tblId=DT_HEALTH_RECOG,보건 > 지역사회건강조사 > 건강행태 > 활동제한 및 삶의 질,177,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2008,DT_HEALTH_RECOG,시·군·구별 주관적 건강인지율,https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=F.1;F_001.2;F_001_001.3;F_001_001_009.4;,MT_ZTITLE,지역사회건강조사
시군구별 표준화율 표준화율표준오차 조율 응답자수 조율표준오차 강동구 성동구 용산구 중구 남구 사상구 해운대구 군위군 인천광역시 남동구 중구 광주광역시 포천시 수정구 안산시 오산시 동탄 강릉시 동해시 양양군 충청북도 청주시 흥덕구 충청남도 서북구 전북특별자치도 순창군 광양시 담양군 무안군 진도군 경주시 영주시 남구 경상남도 동부 서부 강북구 양천구 영등포구 종로구 강서구 북구 연제구 남구 달서구 동구 서구 옹진군 중구 울산광역시 동두천시 파주시 안양시 하남시 성남시 수원시...,2025,F > F_001 > F_001_002 > F_001_002_001,○ 정의: 의사에게 고혈압을 진단받은 30세 이상의 분율(%) ○ 2023년부터 ＂군위군＂ 관할구역 변경: (기존) 경상북도 -> (변경후) 대구광역시,http://kosis.kr/statHtml/statHtml.do?orgId=177&tblId=DT_HYPER_DOCTOR,보건 > 지역사회건강조사 > 이환 및 의료이용 > 고혈압,177,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2008,DT_HYPER_DOCTOR,시·군·구별 고혈압 진단 경험률(30세 이상),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=F.1;F_001.2;F_001_002.3;F_001_002_001.4;,MT_ZTITLE,지역사회건강조사
시도별 응답자수 표준화율 조율 조율표준오차 표준화율표준오차 울산광역시 경상북도 경상남도 충청북도 부산광역시 광주광역시 제주특별자치도 세종특별자치시 서울특별시 대구광역시 경기도 충청남도 인천광역시 대전광역시 강원특별자치도 전북특별자치도 전라남도,2016,F > F_001 > F_001_002 > F_001_002_001,"의사에게 고혈압을 진단받은 30세 이상 사람 중 최근 1년 동안 한 달에 1회 이상 술을 마신 적이 있는 사람의 분율(%)로 정의한다. 해당지표의 경우 고혈압 진단 경험자로 분모를 제한하여 산출하므로, 통계의 안정성을 위하여 시·군·구 단위 지표결과는 산출하지 않음 해당 문항은 2017년부터 조사하지 않음",http://kosis.kr/statHtml/statHtml.do?orgId=177&tblId=DT_HYPER_DOCTOR_DR,보건 > 지역사회건강조사 > 이환 및 의료이용 > 고혈압,177,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2008,DT_HYPER_DOCTOR_DR,시·도별 고혈압 진단 경험자(30세 이상)의 월간음주율,https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=F.1;F_001.2;F_001_002.3;F_001_002_001.4;,MT_ZTITLE,지역사회건강조사
시군구별 표준화율표준오차 조율표준오차 표준화율 조율 응답자수 예산군 청양군 고창군 부안군 전주시 나주시 울릉군 거제시 마산 밀양시 사천시 함양군 동부 서부 관악구 구로구 영등포구 중구 서구 광진구 금천구 동작구 부산광역시 부산진구 연제구 동구 중구 군위군 남구 남구 일산서구 소사구 양주시 의정부시 안산시 평택 화성시 강원특별자치도 평창군 청주시 공주시 덕양구 구리시 동두천시 연천군 파주시 포천시 수정구 안성시 강릉시 양구군 홍천군 음성군 제천시 청원군 청원구 당진시 아산...,2025,F > F_001 > F_001_002 > F_001_002_001,○ 정의: 의사에게 고혈압을 진단받은 30세 이상 사람 중 현재 혈압조절약을 한 달에 20일 이상 복용한 분율(%) ○ 2023년부터 ＂군위군＂ 관할구역 변경: (기존) 경상북도 -> (변경후) 대구광역시,http://kosis.kr/statHtml/statHtml.do?orgId=177&tblId=DT_HYPER_DOCTOR_DRUG,보건 > 지역사회건강조사 > 이환 및 의료이용 > 고혈압,177,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2008,DT_HYPER_DOCTOR_DRUG,시·군·구별 고혈압 진단 경험자(30세 이상)의 치료율,https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=F.1;F_001.2;F_001_002.3;F_001_002_001.4;,MT_ZTITLE,지역사회건강조사
시도별 응답자수 조율 표준화율표준오차 조율표준오차 표준화율 서울특별시 부산광역시 대전광역시 광주광역시 경상북도 인천광역시 전북특별자치도 대구광역시 울산광역시 강원특별자치도 전라남도 충청남도 충청북도 경상남도 세종특별자치시 제주특별자치도 경기도,2025,F > F_001 > F_001_002 > F_001_002_001,"○ 정의: 의사에게 고혈압을 진단받은 30세 이상 사람 중 최근 1년 동안 음주한 사람 중에서 남자는 한 번의 술자리에서 7잔 이상(또는 맥주 5캔 정도), 여자는 5잔 이상(또는 맥주 3캔 정도)을 주 2회 이상 마시는 분율(%) ○ 해당 지표는 ＂30세 이상 고혈압 진단 경험자＂로 분모를 제한하여 산출하므로, 통계의 안정성을 위하여 시·군·구 단위 결과를 산출하지 않음",http://kosis.kr/statHtml/statHtml.do?orgId=177&tblId=DT_HYPER_DOCTOR_HIGH,보건 > 지역사회건강조사 > 이환 및 의료이용 > 고혈압,177,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2008,DT_HYPER_DOCTOR_HIGH,시·도별 고혈압 진단 경험자(30세 이상)의 고위험음주율,https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=F.1;F_001.2;F_001_002.3;F_001_002_001.4;,MT_ZTITLE,지역사회건강조사
시도별 조율표준오차 표준화율 표준화율표준오차 조율 응답자수 서울특별시 대전광역시 경상북도 대구광역시 경상남도 부산광역시 세종특별자치시 전라남도 경기도 충청북도 강원특별자치도 전북특별자치도 인천광역시 광주광역시 울산광역시 충청남도 제주특별자치도,2016,F > F_001 > F_001_002 > F_001_002_001,"의사에게 고혈압을 진단받은 30세 이상 사람 중 현재흡연자(＂매일 피움＂ 또는 ＂가끔 피움＂)의 분율(%)로 정의한다. 해당지표의 경우 고혈압 진단 경험자로 분모를 제한하여 산출하므로, 통계의 안정성을 위하여 시·군·구 단위 지표결과는 산출하지 않음 해당 문항은 2017년부터 조사하지 않음",http://kosis.kr/statHtml/statHtml.do?orgId=177&tblId=DT_HYPER_DOCTOR_SM,보건 > 지역사회건강조사 > 이환 및 의료이용 > 고혈압,177,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2008,DT_HYPER_DOCTOR_SM,시·도별 고혈압 진단 경험자(30세 이상)의 현재흡연률,https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=F.1;F_001.2;F_001_002.3;F_001_002_001.4;,MT_ZTITLE,지역사회건강조사
시군구별 조율 응답자수 조율표준오차 표준화율 표준화율표준오차 함양군 사천시 거제시 함안군 합천군 마산 창원 진해 제주시 서귀포시 서귀포 동부 서부 서부 동부 제주 광주광역시 전라북도 대구광역시 서울특별시 울산광역시 세종특별자치시 강원도 제주특별자치도 중구 남구 달성군 동구 수성구 서구 연수구 미추홀구 서구 부평구 남동구 옹진군 동구 계양구 강화군 중구 남구 서구 동구 광산구 북구 서구 대덕구 동구 유성구 중구 울주군 중구 동구 북구 남구 태안군 청원구 부여군 서산시 금산...,2019,F > F_001 > F_001_001 > F_001_001_001,ㅇ정의: 현재흡연자(＂매일 피움＂ 또는 ＂가끔 피움＂) 중 1개월 내 금연할 계획이 있는 사람의 분율(%) 해당 문항은 2012년부터 조사 시작,http://kosis.kr/statHtml/statHtml.do?orgId=177&tblId=DT_H_AM_PLAN,보건 > 지역사회건강조사 > 건강행태 > 흡연,177,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2012,DT_H_AM_PLAN,시·군·구별 현재흡연자의 1개월 내 금연계획률,https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=F.1;F_001.2;F_001_001.3;F_001_001_001.4;,MT_ZTITLE,지역사회건강조사
시군구별 표준화율 조율표준오차 표준화율표준오차 응답자수 조율 서귀포 서부 제주 강동구 관악구 서초구 남구 달서구 인천광역시 남동구 동구 유성구 세종시 고양시 오정구 파주시 광주시 안산시 만안구 수지구 춘천시 영동군 옥천군 청원구 공주시 아산시 연기군 순창군 익산시 진도군 함평군 경상북도 선산 영월군 철원군 평창군 충청북도 계룡시 서산시 천안시 동남구 전북특별자치도 김제시 남원시 부안군 완주군 강진군 광양시 해남군 경주시 군위군 김천시 봉화군 영천시 의령군 동부 서울특별시...,2025,F > F_001 > F_001_004 > F_001_004_001,○ 정의: 자동차 운전 시 안전벨트를 항상 착용하는 분율(%) ○ 2023년부터 ＂군위군＂ 관할구역 변경: (기존) 경상북도 -> (변경후) 대구광역시,http://kosis.kr/statHtml/statHtml.do?orgId=177&tblId=DT_H_BELT,보건 > 지역사회건강조사 > 안전의식(손상) 및 심폐소생술 > 안전의식(손상),177,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2008,DT_H_BELT,시·군·구별 운전자석 안전벨트 착용률,https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=F.1;F_001.2;F_001_004.3;F_001_004_001.4;,MT_ZTITLE,지역사회건강조사
시군구별 표준화율표준오차 조율표준오차 응답자수 표준화율 조율 중랑구 구로구 용산구 강북구 도봉구 동작구 양천구 관악구 동대문구 서대문구 성북구 종로구 광진구 동래구 기장군 남구 사하구 금정구 연제구 동구 해운대구 강서구 수영구 북구 사상구 영도구 부산진구 서구 중구 달성군 남구 금천구 노원구 서초구 중구 강남구 강서구 성동구 송파구 영등포구 강동구 마포구 은평구 울릉군 울진군 청송군 칠곡군 경주시 군위군 상주시 구미시 문경시 영덕군 의성군 영양군 영주시 예천군 청도군 경...,2019,F > F_001 > F_001_004 > F_001_004_001,ㅇ정의: 승용차나 택시 앞좌석에 탈 때 안전벨트를 항상 착용하는 사람의 분율(%),http://kosis.kr/statHtml/statHtml.do?orgId=177&tblId=DT_H_BELT_TO,보건 > 지역사회건강조사 > 안전의식(손상) 및 심폐소생술 > 안전의식(손상),177,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2008,DT_H_BELT_TO,시·군·구별 동승차량 앞좌석 안전벨트 착용률,https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=F.1;F_001.2;F_001_004.3;F_001_004_001.4;,MT_ZTITLE,지역사회건강조사
시군구별 조율 응답자수 조율표준오차 표준화율 표준화율표준오차 서대문구 강서구 남구 사하구 영도구 중구 강화군 부평구 세종시 단원구 동해시 양구군 원주시 홍성군 군산시 무주군 부안군 익산시 선산 안동시 울진군 경상남도 남해군 사천시 산청군 통영시 서부 강서구 동작구 성동구 은평구 동래구 서구 남동구 유성구 동구 북구 가평군 일산동구 과천시 구리시 남양주 풍양 부천시 광주시 안성시 평택시 강원특별자치도 속초시 횡성군 상당구 서원구 충청남도 당진시 예산군 남원시 진안군 장성군...,2025,F > F_001 > F_001_001 > F_001_001_002,"○ 정의: 최근 1년 동안 음주한 사람 중에서 남자는 한 번의 술자리에서 7잔 이상(또는 맥주 5캔 정도), 여자는 5잔 이상(또는 맥주 3캔 정도)을 주 2회 이상 음주하는 분율(%) ○ * : 변동계수(coefficient fo variation) 25-50%, ** : 변동계수 50% 이상 ○ 2023년부터 ＂군위군＂ 관할구역 변경: (기존) 경상북도 -> (변경후) 대구광역시",http://kosis.kr/statHtml/statHtml.do?orgId=177&tblId=DT_H_DR_HIGH,보건 > 지역사회건강조사 > 건강행태 > 음주,177,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2008,DT_H_DR_HIGH,시·군·구별 연간음주자의 고위험음주율,https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=F.1;F_001.2;F_001_001.3;F_001_001_002.4;,MT_ZTITLE,지역사회건강조사
시군구별 표준화율표준오차 표준화율 조율표준오차 응답자수 조율 금천구 동대문구 영등포구 문경시 남해군 창원 사천시 의령군 진주시 함양군 서초구 성동구 용산구 종로구 중랑구 기장군 남구 영도구 남구 달성군 강화군 동구 옹진군 서구 남구 세종시 가평군 남양주시 남양주 양평군 연천군 동탄 화천군 천안시 대구광역시 광주광역시 유성구 동구 중구 의정부시 광명시 중원구 상록구 오산시 삼척시 태백시 평창군 계룡시 서산시 서천군 동남구 청양군 김제시 무주군 함평군 영양군 고성군 산청군 ...,2025,F > F_001 > F_001_001 > F_001_001_002,○ 정의: 최근 1년 동안 한 달에 1회 이상 술을 마신 적이 있는 분율(%) ○ 2023년부터 ＂군위군＂ 관할구역 변경: (기존) 경상북도 -> (변경후) 대구광역시,http://kosis.kr/statHtml/statHtml.do?orgId=177&tblId=DT_H_DR_MONTH,보건 > 지역사회건강조사 > 건강행태 > 음주,177,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2008,DT_H_DR_MONTH,시·군·구별 월간음주율,https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=F.1;F_001.2;F_001_001.3;F_001_001_002.4;,MT_ZTITLE,지역사회건강조사
시군구별 표준화율 표준화율표준오차 응답자수 조율 조율표준오차 도봉구 마포구 성북구 동구 달서구 강화군 옹진군 동구 유성구 구리시 성남시 수원시 상록구 평택시 평택 동탄 강원특별자치도 강릉시 인제군 철원군 화천군 동래구 영등포구 금정구 수성구 미추홀구 광산구 울산광역시 남구 소사구 시흥시 안산시 화성시 서부 옥천군 청주시 서원구 흥덕구 아산시 전북특별자치도 김제시 담양군 장성군 봉화군 칠곡군 남구 함안군 동부 동대문구 성동구 송파구 종로구 기장군 부산진구 수영구 연제구 해...,2025,F > F_001 > F_001_001 > F_001_001_004,"○ 해당 문항은 2009년부터 조사 시작하였으며, 2018년에 조사 미수행 ○ * : 변동계수(coefficient fo variation) 25-50%, ** : 변동계수 50% 이상 ○ 2023년부터 ＂군위군＂ 관할구역 변경: (기존) 경상북도 -> (변경후) 대구광역시 ○ 2024년 지표명 변경: (기존) 중등도 이상 신체활동 실천율 ->(변경) 중강도 이상 신체활동 실천율 ○ 정의: 최근 1주일 동안 고강도 신체활동을 1일 20분 이상 주 3일 이상 또는 중강도 신체활동을 1일 30분 이상 주 5일 이상 실천한 분율(%)",http://kosis.kr/statHtml/statHtml.do?orgId=177&tblId=DT_H_EX_PHY,보건 > 지역사회건강조사 > 건강행태 > 신체활동,177,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2009,DT_H_EX_PHY,시·군·구별 중강도 이상 신체활동 실천율,https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=F.1;F_001.2;F_001_001.3;F_001_001_004.4;,MT_ZTITLE,지역사회건강조사
